,Scenario,id,Choice,submitdate,startlanguage,startdate,Gender,Age,MaritalStatus,Occupation,Occupation.other.,Education,Householdsize,IncomeLevel,CityCountry,Nationality,DriversLicense,Carownership,ModeOfTransport.SQ001.,ModeOfTransport.SQ002.,ModeOfTransport.SQ003.,ParkingCosts.SQ001.,CongestionCosts.SQ001.,LowIncLikert.SQ001.,AffordableTrLikert.SQ001.,Resources,interviewtime,Time_Group1,Time_Group2,Time_Group3,Time_Group4,DailyTravelCost.Alt1,DelayOfTravel.Alt1,PeopleBenefiting.Alt1,CongestionReduction.Alt1,DailyTravelCost.Alt2,DelayOfTravel.Alt2,PeopleBenefiting.Alt2,CongestionReduction.Alt2,DailyTravelCost.Alt3,DelayOfTravel.Alt3,PeopleBenefiting.Alt3,CongestionReduction.Alt3
1689,S43,0555124_35,Alt2,1/28/2019 17:21,en,1/28/2019 17:12,Male,25-29 years,Single,student (university),,University degree (Fachhochschul-/Universitätsabschluss),1,I prefer not to answer,Munich,Thai,No,no,Public Transport,Public Transport,Public Transport,2,2,3,4,Equally per capita,563.76,49.43,19.7,393.01,101.62,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1690,S43,0555124_110,Alt2,1/29/2019 15:04,en,1/29/2019 14:57,Male,30-39 years,Married,Other,entrepreneur ,"High school graduated (Fachhochschulreife, Abitur, EOS 12. Klasse bzw. Berufsausbildung mit Abitur)",2,"40,000-50,000 €","München, Deutschland ",Deutsch ,Yes,"yes, a privately owned/leased car",Bike,Public Transport,Public Transport,2,1,3,3,Based on some measure of need,407.37,83.51,25.34,235.17,63.35,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1691,S43,0555124_124,Alt2,1/29/2019 17:20,en,1/29/2019 17:10,Male,30-39 years,Single,unemployed,,Graduate degree (MSc / PhD / etc.),3,I prefer not to answer,"Wachstedt, Germany",German,Yes,no,Bike,Car,Car,4,2,2,3,Based on some measure of need,573.49,73.31,37.2,401.45,61.53,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1692,S43,0555124_100,Alt1,1/29/2019 14:06,en,1/29/2019 14:04,Female,30-39 years,I prefer not to answer,housewife/househusband,,University degree (Fachhochschul-/Universitätsabschluss),3,"40,000-50,000 €",Zürich,Deutsche,Yes,"yes, a privately owned/leased car",Car,Car,Car,2,3,4,2,Equally per capita,113.68,70.95,13.85,18.25,10.63,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1693,S43,0555124_52,Alt1,1/29/2019 9:16,en,1/29/2019 9:08,Male,25-29 years,Single,Other,Internship,Graduate degree (MSc / PhD / etc.),3,"10,000-20,000 €","Stuttgart, Germany",Indian,Yes,no,Public Transport,Public Transport,Public Transport,2,3,4,5,Equally per capita,509.26,52.74,19.53,383.83,53.16,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1694,S43,0555124_169,Alt1,1/31/2019 12:39,en,1/31/2019 12:32,Male,30-39 years,Single,Employed - full-employed,,University degree (Fachhochschul-/Universitätsabschluss),2,"40,000-50,000 €","Copenhagen, Denmark",Danish,Yes,no,Public Transport,Walking,Bike,4,2,4,5,Based on some measure of need,432.12,82.94,29.34,249.76,70.08,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1695,S43,0555124_71,Alt1,1/29/2019 12:08,en,1/29/2019 12:02,Male,40-49 years,Married,Employed - full-employed,,"High school graduated (Fachhochschulreife, Abitur, EOS 12. Klasse bzw. Berufsausbildung mit Abitur)",3,60000-70000 €,"Munich, Germany",German,Yes,"yes, a privately owned/leased car",Bike,Car,Bike,1,1,1,2,,393.6,64.16,64.82,201.74,62.88,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1696,S43,0555124_36,Alt2,1/28/2019 17:26,en,1/28/2019 17:19,Male,25-29 years,Single,unemployed,,I prefer not to answer.,2,I prefer not to answer,Singapore,Indian,Yes,"yes, a privately owned/leased car",Public Transport,Public Transport,Public Transport,5,3,4,3,Based on some measure of need,424.8,85.99,25.18,269.95,43.68,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1697,S43,0555124_145,Alt2,1/29/2019 21:46,en,1/29/2019 21:42,Male,65 or older,Married,retired,,University degree (Fachhochschul-/Universitätsabschluss),2,"5,000-10,000 €",Munich Germany ,German,Yes,no,Bike,Bike,Bike,5,5,1,3,Equally per capita,261.88,88.92,33.02,87.8,52.14,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1698,S43,0555124_161,Alt2,1/30/2019 14:43,en,1/30/2019 14:34,Male,30-39 years,Single,Employed - full-employed,,"High school graduated (Fachhochschulreife, Abitur, EOS 12. Klasse bzw. Berufsausbildung mit Abitur)",2,"50,000-60000 €","Munich, Germany",German,Yes,"yes, a privately owned/leased car",Bike,Public Transport,Public Transport,3,1,4,2,Based on some measure of need,506.27,73.47,40.34,328.47,63.99,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1699,S43,0555124_37,Alt1,1/28/2019 17:50,en,1/28/2019 17:46,Female,25-29 years,Single,student (university),,University degree (Fachhochschul-/Universitätsabschluss),1,"0-5,000 €","Munich, Germany",Greek,No,no,Public Transport,Public Transport,Public Transport,3,3,4,2,Based on some measure of need,245.55,56.74,18.78,103.3,66.73,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1700,S43,0555124_127,Alt2,1/29/2019 17:40,en,1/29/2019 17:32,Male,18-24 years,Single,student (university),,University degree (Fachhochschul-/Universitätsabschluss),3,"10,000-20,000 €",Cologne,German,No,no,Public Transport,Public Transport,Public Transport,1,2,2,1,Based on some measure of need,510.68,50.58,21.75,317.58,120.77,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1701,S43,0555124_163,Alt1,1/30/2019 15:05,en,1/30/2019 14:47,Female,25-29 years,Single,Employed - half-employed,,Graduate degree (MSc / PhD / etc.),3,"10,000-20,000 €","Copenhagen, Denmark",German ,Yes,no,Bike,Bike,Bike,3,3,4,1,Based on some measure of need,1089.21,189.24,57.17,527.89,314.91,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1702,S43,0555124_101,Alt1,1/29/2019 14:08,en,1/29/2019 14:06,Male,18-24 years,Divorced / Widowed,unemployed,,Graduated after secondary school (mittlere Reife),3,"20,000-30,000 €",Ottobrunn,Amerikaner,No,no,Public Transport,Public Transport,Public Transport,2,5,2,4,,109.15,62.68,13.94,22.4,10.13,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1703,S43,0555124_95,Alt2,1/29/2019 13:55,en,1/29/2019 13:45,Female,25-29 years,Single,student (university),,University degree (Fachhochschul-/Universitätsabschluss),3,"5,000-10,000 €","Lörrach, Germany",German,Yes,no,Bike,Walking,Public Transport,2,2,4,3,Equally per capita,569.39,119.86,28.79,342.41,78.33,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1704,S43,0555124_23,Alt2,1/28/2019 14:02,en,1/28/2019 13:56,Female,18-24 years,Single,student (university),,University degree (Fachhochschul-/Universitätsabschluss),1,"0-5,000 €","Munich,Germany",China,Yes,no,Public Transport,Public Transport,Public Transport,2,1,4,2,Based on some measure of need,286.95,42.83,27.61,160.72,55.79,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1705,S43,0555124_75,Alt3,1/29/2019 12:14,en,1/29/2019 12:07,Female,25-29 years,Single,Employed - full-employed,,University degree (Fachhochschul-/Universitätsabschluss),2,"40,000-50,000 €","Köln, Deutschland ",Deutsch ,Yes,no,Public Transport,Public Transport,Public Transport,2,1,1,2,Based on some measure of need,380.57,89.53,34.84,186.95,69.25,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1706,S43,0555124_82,Alt3,1/29/2019 12:36,en,1/29/2019 12:27,Male,30-39 years,Married,Employed - full-employed,,"High school graduated (Fachhochschulreife, Abitur, EOS 12. Klasse bzw. Berufsausbildung mit Abitur)",4,I prefer not to answer,"Munich, Germany",German,Yes,no,Bike,Bike,Bike,5,3,1,1,,500.63,166.61,163.23,58.1,112.69,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1707,S43,0555124_128,Alt1,1/29/2019 17:51,en,1/29/2019 17:34,Female,18-24 years,Single,student (university),,University degree (Fachhochschul-/Universitätsabschluss),4,"5,000-10,000 €",Munich,german,Yes,"yes, a company car",Bike,Bike,Car,2,2,2,2,Based on some measure of need,1015.14,101.8,35.87,621.87,255.6,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1708,S43,0555124_164,Alt2,1/30/2019 15:04,en,1/30/2019 14:57,Female,18-24 years,Single,student (university),,University degree (Fachhochschul-/Universitätsabschluss),2,"5,000-10,000 €","Shanghai, China",Dutch,No,no,Bike-sharing,Walking,Public Transport,3,2,4,5,Based on some measure of need,411.39,117.75,30.89,192.76,69.99,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1709,S43,0555124_113,Alt3,1/29/2019 15:16,en,1/29/2019 15:08,Female,18-24 years,Single,student (university),,"High school graduated (Fachhochschulreife, Abitur, EOS 12. Klasse bzw. Berufsausbildung mit Abitur)",1,"0-5,000 €",Munich,German,Yes,no,Walking,Public Transport,Walking,2,3,3,1,Based on some measure of need,474.11,70.98,34.29,312.25,56.59,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1710,S43,0555124_103,Alt2,1/29/2019 14:33,en,1/29/2019 14:28,Male,18-24 years,Single,student (university),,University degree (Fachhochschul-/Universitätsabschluss),1,"5,000-10,000 €","Munich, Germany",German,Yes,no,Bike,Bike,Public Transport,2,1,5,2,Based on some measure of need,323.21,70.05,24.69,187.16,41.31,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1711,S43,0555124_38,Alt1,1/28/2019 18:18,en,1/28/2019 18:12,Male,30-39 years,Single,student (university),,University degree (Fachhochschul-/Universitätsabschluss),2,"0-5,000 €",Hannover Germany ,Thai,No,no,Bike,Public Transport,Car,4,4,2,3,Based on some measure of need,350.5,78.48,45.54,192.9,33.58,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1712,S43,0555124_24,Alt3,1/28/2019 14:24,en,1/28/2019 14:11,Female,30-39 years,Single,Employed - full-employed,,University degree (Fachhochschul-/Universitätsabschluss),3,"10,000-20,000 €","Singapore, Singapore",Mexican,No,no,Public Transport,Public Transport,Public Transport,1,3,4,5,Based on some measure of need,789.48,222.62,30.62,407.44,128.8,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1713,S43,0555124_45,Alt2,1/28/2019 20:59,en,1/28/2019 20:54,Male,25-29 years,Single,student (university),,"High school graduated (Fachhochschulreife, Abitur, EOS 12. Klasse bzw. Berufsausbildung mit Abitur)",>4,"0-5,000 €",Munich,Thai,No,no,Walking,Public Transport,Public Transport,1,1,1,1,Equally per capita,344.23,113.24,46.39,134.24,50.36,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1714,S43,0555124_76,Alt1,1/29/2019 12:18,en,1/29/2019 12:12,Male,40-49 years,Single,Employed - full-employed,,University degree (Fachhochschul-/Universitätsabschluss),2,I prefer not to answer,"Munich, Germany",German,Yes,"yes, a privately owned/leased car",Bike,Walking,Car,2,1,1,5,,334.9,42.11,32.39,211.95,48.45,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1715,S43,0555124_7,Alt1,1/28/2019 11:52,en,1/28/2019 11:45,Female,18-24 years,Single,student (university),,University degree (Fachhochschul-/Universitätsabschluss),3,"0-5,000 €","Munich, Germany",Indian,No,no,Public Transport,Public Transport,Public Transport,4,4,4,2,Equally per capita,383.09,107.63,39.16,175.25,61.05,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1716,S43,0555124_129,Alt1,1/29/2019 17:57,en,1/29/2019 17:52,Female,18-24 years,Single,student (school)/ Auszubildender/Auszubildende,,"High school graduated (Fachhochschulreife, Abitur, EOS 12. Klasse bzw. Berufsausbildung mit Abitur)",3,"10,000-20,000 €","Munich, Germany ",German,Yes,no,Public Transport,Public Transport,Public Transport,2,2,4,1,Equally per capita,315.67,56.75,23.49,193.66,41.77,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1717,S43,0555124_106,Alt3,1/29/2019 14:41,en,1/29/2019 14:37,Male,30-39 years,Married,Employed - full-employed,,University degree (Fachhochschul-/Universitätsabschluss),4,>70000 €,"Munich, Germany",german,Yes,"yes, a privately owned/leased car",Bike,Public Transport,Car,1,1,2,1,Equally per capita,287.36,42.55,30.7,164.96,49.15,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1718,S43,0555124_165,Alt2,1/30/2019 16:46,en,1/30/2019 16:40,Female,18-24 years,Single,student (university),,University degree (Fachhochschul-/Universitätsabschluss),3,"0-5,000 €","Bamberg, Germany",german,Yes,no,Walking,Walking,Bike,2,2,3,2,Based on some measure of need,350.89,45.91,16.76,230.4,57.82,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1719,S43,0555124_83,Alt1,1/29/2019 12:37,en,1/29/2019 12:31,Female,30-39 years,I prefer not to answer,Employed - full-employed,,University degree (Fachhochschul-/Universitätsabschluss),2,"50,000-60000 €","Hamburg, Germany",german,Yes,no,Bike,Bike,Bike,1,1,1,3,Based on some measure of need,385.79,67.97,15.2,242.64,59.98,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1720,S43,0555124_11,Alt1,1/28/2019 12:18,en,1/28/2019 12:10,Male,25-29 years,Single,Employed - full-employed,,Graduate degree (MSc / PhD / etc.),4,"5,000-10,000 €","City : coimbatore
State : Tamil Nadu
Country : India",Indian,Yes,"yes, a privately owned/leased car",Bike,Bike,Car,5,5,2,1,Based on some measure of need,460.46,88.96,44.6,258.64,68.26,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1721,S43,0555124_77,Alt3,1/29/2019 12:31,en,1/29/2019 12:13,Male,40-49 years,Single,unemployed,,Graduated after secondary school (mittlere Reife),1,"20,000-30,000 €","Munich, Germany",German,No,no,Bike,Bike,Public Transport,3,3,3,3,,1101.26,125.56,29.81,471.65,474.24,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1722,S43,0555124_19,Alt1,1/28/2019 13:46,en,1/28/2019 13:29,Male,18-24 years,Single,Employed - half-employed,,University degree (Fachhochschul-/Universitätsabschluss),4,I prefer not to answer,Singapore ,Indian,Yes,no,Public Transport,Walking,Public Transport,4,1,1,1,Based on some measure of need,1059.83,43.41,23.14,821.32,171.96,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1723,S43,0555124_42,Alt1,1/28/2019 20:04,en,1/28/2019 19:57,Male,18-24 years,Single,Employed - full-employed,,University degree (Fachhochschul-/Universitätsabschluss),4,"10,000-20,000 €","Ingolstadt, Germany",German,Yes,"yes, a privately owned/leased car",Car,Car,Car,1,1,2,2,,394.14,107.82,23.46,223.62,39.24,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1724,S43,0555124_173,Alt1,2/1/2019 9:08,en,2/1/2019 8:59,Female,30-39 years,Single,Employed - full-employed,,University degree (Fachhochschul-/Universitätsabschluss),2,"40,000-50,000 €","Frankfurt, Germany",German,Yes,no,Public Transport,Public Transport,Public Transport,2,1,3,4,,520.05,140.05,29.31,262.8,87.89,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1725,S43,0555124_85,Alt2,1/29/2019 13:01,en,1/29/2019 12:51,Female,30-39 years,I prefer not to answer,Employed - full-employed,,University degree (Fachhochschul-/Universitätsabschluss),2,"40,000-50,000 €","Munich, Germany",German,Yes,no,Bike,Bike,Bike,1,1,4,5,,562.34,102.6,61.87,311.7,86.17,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1726,S43,0555124_47,Alt3,1/28/2019 23:08,en,1/28/2019 23:06,Male,18-24 years,Single,student (university),,I prefer not to answer.,4,"0-5,000 €",Munich Germany ,Indian,Yes,no,Public Transport,Public Transport,Bike-sharing,5,2,4,3,,123.47,62.51,28.94,19.97,12.05,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1727,S43,0555124_44,Alt2,1/28/2019 20:42,en,1/28/2019 20:32,Male,25-29 years,Single,Employed - full-employed,,Graduate degree (MSc / PhD / etc.),1,"40,000-50,000 €","Munich, Germany",Indian,Yes,no,Public Transport,Public Transport,Car,1,2,5,2,,576.07,71.1,23.83,311.26,169.88,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1728,S43,0555124_78,Alt1,1/29/2019 12:29,en,1/29/2019 12:15,Female,30-39 years,Single,Other,Employed - nearly full-employed,"High school graduated (Fachhochschulreife, Abitur, EOS 12. Klasse bzw. Berufsausbildung mit Abitur)",1,"20,000-30,000 €","Fürth, Germany",German,Yes,"yes, a privately owned/leased car",Car,Car,Car,5,3,2,2,Equally per capita,836.39,277.2,32.21,367.75,159.23,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1729,S43,0555124_15,Alt1,1/28/2019 12:26,en,1/28/2019 12:16,Female,18-24 years,Single,student (university),,University degree (Fachhochschul-/Universitätsabschluss),1,I prefer not to answer,"Freising, Germany",Imdian,No,no,Public Transport,Public Transport,Public Transport,3,1,5,3,Based on some measure of need,609.33,71.55,23.5,459.72,54.56,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1730,S43,0555124_2,Alt1,1/27/2019 23:38,en,1/27/2019 23:27,Male,25-29 years,Single,unemployed,,University degree (Fachhochschul-/Universitätsabschluss),4,"40,000-50,000 €","Stuttgart, Germany",Indian,No,no,Public Transport,Public Transport,Public Transport,5,2,3,2,Based on some measure of need,670.61,115.02,27.42,487.07,41.1,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1731,S43,0555124_168,Alt3,1/30/2019 23:41,en,1/30/2019 23:34,Female,40-49 years,Married,Employed - full-employed,,"High school graduated (Fachhochschulreife, Abitur, EOS 12. Klasse bzw. Berufsausbildung mit Abitur)",I prefer not to answer.,>70000 €,"Munich, Germany",German,Yes,"yes, a company car",Car,Bike,Bike,1,3,4,2,,365.51,101.34,51.29,143.31,69.57,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1732,S43,0555124_92,Alt3,1/29/2019 13:36,en,1/29/2019 13:27,Male,30-39 years,I prefer not to answer,I prefer not to answer.,,I prefer not to answer.,I prefer not to answer.,I prefer not to answer,"Munich, Germany",German,I prefer not to answer.,I prefer not to answer.,Public Transport,Public Transport,Public Transport,3,3,3,3,,575.77,115.59,24.28,86.22,349.68,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1733,S43,0555124_130,Alt1,1/29/2019 18:24,en,1/29/2019 18:14,Female,18-24 years,Single,student (university),,"High school graduated (Fachhochschulreife, Abitur, EOS 12. Klasse bzw. Berufsausbildung mit Abitur)",4,"5,000-10,000 €","Munich, Germany",German,No,no,Bike,Bike,Bike,2,1,3,2,Based on some measure of need,599.99,86.28,25.22,346.09,142.4,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1734,S43,0555124_48,Alt3,1/29/2019 1:18,en,1/29/2019 1:16,Male,25-29 years,Single,student (university),,Not graduated,1,I prefer not to answer,Munich Germany,Indian,No,no,Public Transport,Public Transport,Public Transport,1,1,5,3,,116.99,42.26,18.85,20.94,34.94,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1735,S43,0555124_21,Alt3,1/28/2019 13:55,en,1/28/2019 13:50,Female,18-24 years,Single,student (university),,University degree (Fachhochschul-/Universitätsabschluss),2,"0-5,000 €",Munich Germany,Indian,No,no,Public Transport,Public Transport,Walking,2,5,5,5,Equally per capita,301.21,31.13,202.17,49.92,17.99,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1736,S43,0555124_111,Alt1,1/29/2019 15:07,en,1/29/2019 15:02,Male,40-49 years,Single,Employed - half-employed,,Graduated after secondary school (mittlere Reife),3,"0-5,000 €","Munich, Germany",German,No,no,Bike,Bike,Bike,5,1,3,3,Based on some measure of need,310.08,80.47,25.29,151.42,52.9,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1737,S43,0555124_93,Alt1,1/29/2019 13:50,en,1/29/2019 13:39,Male,30-39 years,Single,Employed - full-employed,,Graduate degree (MSc / PhD / etc.),1,"40,000-50,000 €","Hamburg, Germany",German,Yes,no,Bike,Public Transport,Bike,2,2,4,4,Based on some measure of need,677.54,84.39,82.12,402.38,108.65,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1738,S43,0555124_151,Alt2,1/30/2019 2:18,en,1/30/2019 2:10,Male,25-29 years,Single,student (university),,University degree (Fachhochschul-/Universitätsabschluss),4,"5,000-10,000 €",Singapore,Indian,Yes,"yes, a privately owned/leased car",Public Transport,Walking,Car,4,1,3,4,Based on some measure of need,472.03,52.14,32.37,315.65,71.87,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1739,S43,0555124_132,Alt3,1/29/2019 18:28,en,1/29/2019 18:25,Male,50-64 years,Married,Employed - full-employed,,Graduate degree (MSc / PhD / etc.),4,>70000 €,Munich,German,Yes,"yes, a privately owned/leased car",Bike,Bike,Bike,1,1,5,4,Based on some measure of need,168.75,63.67,33.45,41.18,30.45,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1740,S43,0555124_90,Alt1,1/29/2019 13:26,en,1/29/2019 13:15,Female,25-29 years,Single,Employed - full-employed,,Graduate degree (MSc / PhD / etc.),2,"30,000-40,000 €","Nuremberg, germany",german,No,no,Public Transport,Public Transport,Public Transport,3,1,5,2,Based on some measure of need,672.01,141.64,44.57,317.87,167.93,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1741,S43,0555124_17,Alt2,1/28/2019 12:29,en,1/28/2019 12:22,Female,25-29 years,Single,student (university),,University degree (Fachhochschul-/Universitätsabschluss),4,"0-5,000 €",Singapore,Indian,Yes,no,Public Transport,Walking,Public Transport,3,2,3,5,Based on some measure of need,448.34,116.39,29.05,231.93,70.97,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1742,S43,0555124_62,Alt1,1/29/2019 11:55,en,1/29/2019 11:44,Female,18-24 years,Single,student (university),,"High school graduated (Fachhochschulreife, Abitur, EOS 12. Klasse bzw. Berufsausbildung mit Abitur)",1,"0-5,000 €","Bochum, Deutschland ",Deutsch,Yes,no,Public Transport,Public Transport,Carsharing,4,1,4,1,Based on some measure of need,702.05,172.58,60.17,349.98,119.32,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1743,S43,0555124_152,Alt2,1/30/2019 6:37,en,1/30/2019 6:26,Male,40-49 years,Married,Employed - full-employed,,Graduate degree (MSc / PhD / etc.),2,>70000 €,Munich,German,Yes,"yes, a privately owned/leased car",Bike,Bike,Bike,1,1,1,1,Based on some measure of need,673.67,43.12,83.97,489.51,57.07,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1744,S43,0555124_157,Alt2,1/30/2019 9:08,en,1/30/2019 9:02,Male,30-39 years,Married,Employed - full-employed,,Graduate degree (MSc / PhD / etc.),3,"5,000-10,000 €",Trichy .India,Indian,Yes,"yes, a privately owned/leased car",Bike,Bike,Bike,3,3,3,2,Equally per capita,380.84,128.41,50.02,129.29,73.12,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1745,S43,0555124_134,Alt2,1/29/2019 18:50,en,1/29/2019 18:45,Male,25-29 years,I prefer not to answer,Employed - full-employed,,Graduate degree (MSc / PhD / etc.),2,"40,000-50,000 €","Munich, Germany",german,Yes,no,Public Transport,Public Transport,Public Transport,2,1,2,2,Based on some measure of need,306.5,72.08,23.19,143.78,67.45,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1746,S43,0555124_175,Alt3,2/1/2019 11:28,en,2/1/2019 11:18,Female,25-29 years,Single,student (university),,Graduate degree (MSc / PhD / etc.),1,"0-5,000 €",Munich,Lebanese,Yes,no,Public Transport,Public Transport,Public Transport,3,1,3,3,Based on some measure of need,602.34,98.13,19.14,427.52,57.55,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1747,S43,0555124_64,Alt1,1/29/2019 11:51,en,1/29/2019 11:46,Male,25-29 years,Single,student (university),,Graduate degree (MSc / PhD / etc.),3,I prefer not to answer,"Munich, Germany",German,Yes,no,Bike,Bike,Bike,2,2,2,3,Based on some measure of need,302.39,54.15,23.06,179.15,46.03,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1748,S43,0555124_5,Alt2,1/28/2019 9:42,en,1/28/2019 9:39,Male,25-29 years,Single,student (university),,Graduate degree (MSc / PhD / etc.),>4,"0-5,000 €",Munich Germany,Indian,Yes,no,Public Transport,Public Transport,Public Transport,5,3,2,2,Based on some measure of need,162.24,52.77,15.08,57.88,36.51,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
1749,S43,0555124_158,Alt1,1/30/2019 9:52,en,1/30/2019 9:47,Male,18-24 years,Single,student (university),,University degree (Fachhochschul-/Universitätsabschluss),1,"0-5,000 €","Munich, Germany",Chinese,Yes,no,Public Transport,Walking,Public Transport,2,1,4,4,Based on some measure of need,328.61,50.88,22.75,187.8,67.18,1.5,0.2,0,0.3,3,0,0,0.3,0,0,0,0
